@relation windata-weka.filters.unsupervised.attribute.Remove-R1

@attribute WIND numeric
@attribute IND numeric
@attribute RAIN numeric
@attribute IND.1 numeric
@attribute T.MAX numeric
@attribute IND.2 numeric
@attribute T.MIN numeric
@attribute T.MIN.G numeric

@data
6.13,0,0,0,16.3,0,11.2,?
8.17,0,0,0,17,0,5.8,-1.5
3.92,0,0,0,18,0,11.5,8.8
5,0,0,0,18.2,0,6.6,0.1
4.96,0,0,0,17.4,0,12.8,?
2.75,0,0,0,18.9,0,6.2,0
4.67,0,0,0,21.1,0,8.4,0.5
1.79,0,0,0,20.5,0,9,1.4
2.46,0,0,0,20.9,0,12.7,7.9
3.04,0,0,0,21.1,0,10.3,2.7
2.79,0,0,0,21.2,0,9.2,2.4
8.63,0,0.3,0,17.4,0,11.4,4.2
15.16,0,0.7,0,18.2,0,13.4,11
11.34,0,0.7,0,17.8,0,9.4,5
8.33,0,3.3,0,20.6,0,11.2,9
6.08,0,2.5,0,15,0,3.8,-2.6
7.92,4,0,0,19.8,0,11.2,8.8
6.21,0,0,0,16.8,0,8.4,0
3.54,0,0,0,18.5,0,9.4,4.4
5.37,0,0,0,19,0,11.1,7
14.42,0,0,0,23.8,0,14,7.8
12.17,0,0,0,18,0,14.9,9
6.5,0,0,0,18,0,6,-3
6,0,1.3,0,20.6,0,12,8
11.58,0,2.9,0,17.7,0,9.6,5.3
13.29,0,2.9,0,17.1,0,9.8,5.8
4.96,0,0,0,19.8,0,11.6,8.1
5.83,0,0,0,20.1,0,10.4,3.6
8.46,0,0.2,0,20.2,0,14.7,11.9
9.25,0,0.3,0,21,0,14.1,9.3
12.58,0,0,0,17.7,0,10.3,5.2
10,0,0,0,21.6,0,10.3,4
8.25,0,0.2,0,19,0,13.2,8.8
4.25,0,0.5,0,22.5,0,14.2,12.1
3.46,0,0,0,22,0,12.2,4.5
5.5,0,9.6,0,20.6,0,14.2,8.4
5,0,15.7,0,21.5,0,14.2,11.2
5.5,0,2.4,0,19.8,0,12.3,8.6
7.04,0,0.2,0,21,0,15,11.5
4.71,0,5,0,20,0,14.5,8.5
7.12,0,5.5,0,20.8,0,14.3,9.4
6.63,0,0.4,0,20,0,12.2,6.4
6.25,0,0.3,0,17.5,0,8.5,0.9
4.04,0,0,0,18,0,11.5,2.5
3.21,0,0,0,18.4,0,11.8,4
3.54,0,0,0,21.5,0,11.6,6.6
11.29,0,0.2,0,17.8,0,13.8,7.2
7.12,0,0.1,0,19.6,0,8.6,0.2
10.71,0,0.5,0,23,0,15,13.7
6.25,0,0,0,18.3,0,12.5,9.8
7.58,0,4.2,0,17.8,0,10.5,3.3
8.08,0,1.3,0,22.5,0,12.9,8.5
8.12,0,1.3,0,20.7,0,13.5,13
3.83,0,2.4,0,18.5,0,13.5,8.6
7.62,4,0,0,19.2,0,11,7.6
5.5,0,4.1,0,17.4,0,8.4,-0.1
11.46,0,1.2,0,17,0,10.4,4.4
11.71,0,2.1,0,15.4,0,7,1.4
6.71,0,0,0,17.7,0,4.4,-4.5
6.42,0,11,0,21.5,0,10.1,1.5
11.63,0,5.8,0,18.7,0,13,10.1
7.38,0,0.4,0,18.5,0,13.8,8.6
4.5,0,0,0,20,0,13.4,4.1
4.88,0,3.5,0,19.3,0,13.5,10.5
11.5,0,4.2,0,17.6,0,12.6,7.5
15.71,0,0,0,16,0,10.7,7.5
9.21,0,9.7,0,16.8,0,8.7,3
15.5,0,0.1,0,17,0,12.9,10.2
11.54,0,3.5,0,18.6,0,10.8,5.5
10.96,0,2.1,0,17.2,0,10.5,3
8.75,0,10.9,0,18,0,10.8,1
9.83,0,21.4,0,18.7,0,12.8,6.5
4.33,0,0,0,17,0,12,9.1
3.37,0,0,0,17.4,0,6.5,1.2
5.17,0,0,0,19,0,7,1.2
3.54,4,0,0,19.4,0,11.1,5.2
3.92,4,0,0,21.4,0,10,5.4
2.83,0,0,0,20.6,0,11.5,4.5
3.79,0,0,0,21.4,0,14.4,9.8
4.54,0,3.3,0,19,0,15.5,10
4.71,0,1,0,18.2,0,14,9
5.71,0,0,0,19.2,0,12.8,5.6
10.54,0,0,0,19,0,12.3,6.1
12.96,0,3.7,0,18.2,0,11,4
3.96,0,2.3,0,13.5,0,11.9,9.5
8.87,0,0.6,0,18.8,0,8.5,0.6
15,0,2.6,0,18,0,11,5.2
19.67,0,2.3,0,16.5,0,11.4,5.5
14.54,0,2,0,16.5,0,10.2,4.5
22.34,0,2.1,0,15.2,0,11,5.6
12.75,0,0.1,0,15.2,0,8.7,3.5
5.41,0,0,0,17.2,0,9.1,3.1
4.54,0,0,0,16,0,6.2,-2.3
5.79,0,8.1,0,18.5,0,6.2,-1.8
3.5,0,7.7,0,17.1,0,12.6,8.5
9.46,0,20,0,17.4,0,12.5,11.6
8.58,4,0,0,17.2,0,11.5,9
3.67,0,0,0,16.5,0,8,1
1.83,0,0,0,17.5,0,6.5,-1
2.96,0,0,0,19.2,0,6.2,-1.1
4.25,0,5.5,0,16.4,0,4.8,-1.2
9.62,0,16.6,0,15,0,12,5
10.08,0,2.5,0,15.8,0,7.8,1.5
11.46,0,1.5,0,14.5,0,9.2,3.8
9.33,0,1.2,0,16.4,0,9.8,5
7.83,0,0,0,16,0,5.6,-1.6
4.92,0,1.1,0,14.2,0,10,6.8
10.08,0,0.9,0,18,0,11.3,7
11,0,0.8,0,17.1,0,12.4,5
11.75,0,6.6,0,18.5,0,13.1,7.2
9.54,0,1.1,0,18,0,13.6,7
9.33,0,1.3,0,18.5,0,13,6.5
11.21,0,0,0,18.3,0,14,5
7.21,0,3.3,0,16,0,13.2,4.6
17.83,0,0,0,16.1,0,11,4.5
15.34,0,3.4,0,16.4,0,11.9,6.2
15.92,0,1,0,14.2,0,7.5,2.2
18,0,2.1,0,15.7,0,9,4.5
15.09,0,0,0,14,0,7.5,2
6.83,0,3.7,2,14.5,0,5.6,-3.5
13.46,0,15.9,0,17.6,0,9.2,7
15.5,0,0.5,0,17.4,0,12.2,6.6
11.38,0,1.7,0,17.5,0,11,4.4
14.58,0,3.1,0,17.3,0,12.5,12.4
4.42,0,1.1,0,13.7,0,9,2.8
10,0,1.1,0,12.2,0,9.1,0.5
8.38,0,0.3,0,15.4,0,5.5,-4.5
15.67,0,0.3,0,13.8,0,6.8,4.2
19.33,0,0.3,0,14.6,0,8.5,6.3
13.25,0,1.1,0,13.9,0,8.7,2.9
9.42,0,27.5,0,9.6,0,3.9,-4.5
16.21,0,0.9,0,10.3,0,4.7,-1.6
10.04,0,2.6,0,13.9,0,0.6,-7.5
14.29,0,1.2,0,14.9,0,4.3,0.5
14.42,0,0,0,14.5,0,10.4,2.7
7.38,0,0,0,12.3,0,6.4,-1.5
7.25,0,0,0,13.8,0,5.9,?
11.71,0,0,0,14.5,0,9,0
10.34,0,1.3,0,15.2,0,5.8,-0.2
21.29,0,3.1,0,14.6,0,9.4,8
22,0,2.2,0,12.4,0,8,1.8
7.75,0,7.2,0,10.4,0,7.2,-0.8
11.79,0,0.5,0,9.5,0,2.4,-4.5
10.04,0,0,0,9.8,0,3.4,-3.4
8.29,0,11.5,0,9,0,2.6,-4.5
14.46,0,3.4,0,10,0,5,-2.5
11.29,0,19.7,0,9,0,0.2,-6.8
19.12,0,1.9,0,8.6,0,4.4,-2.5
10.67,0,0,0,9.2,0,3.5,-5
7.17,0,0,0,8.9,1,-2.5,-11.2
12.79,0,0,0,8.5,0,1.4,-6.4
10.34,0,5.9,0,7.6,0,1,-4.2
5.91,0,0,0,8.5,1,-0.1,-7.7
4.46,0,0.5,0,7.6,0,0.4,-6
10.83,0,0,0,9.5,0,1.9,0.1
12.54,0,0.6,0,12.8,0,4.6,-1.3
17.62,0,0.2,0,13.2,0,8.2,6.9
5.5,0,0,0,13.5,0,3.1,-3.5
12.38,0,1,0,13.2,0,5,3
14.92,4,0,0,9.6,0,6,0.5
14.58,4,0,0,8.8,0,2.8,-2.5
6.54,0,0,0,6.6,0,0,-7
2.17,0,0,0,7,1,-2.5,-9.8
3.04,4,0,0,8.4,1,-4.8,-10.2
2.71,0,0.2,0,10.6,1,-2.5,-4.8
0.58,0,0,0,10.3,0,2.4,1.6
3.83,0,0,0,10.2,0,6.9,0.1
4.25,0,0,0,9.8,0,6,-3.5
0.54,0,0,0,9.2,0,0,-6
3.42,0,5.5,0,9.5,0,1,-5.2
8.87,0,0,0,6.5,0,2.5,-2
9.29,0,1.5,0,9.1,1,-0.9,-8.5
11.08,0,1.2,0,11,0,0,?
17.88,0,0,0,10.8,0,9,5
13.88,0,4.8,0,11.5,0,4.7,-0.3
11.29,0,0,0,12.1,0,5,-0.1
5.88,0,0,0,10.5,0,8,6.1
4.83,0,0,0,11.6,0,6.5,4.6
10.17,0,0.2,0,9.3,0,6.1,0.3
16.62,4,0,0,10.2,0,0,-0.4
19.75,0,1.9,0,11,0,6.4,5.8
12.25,0,1.2,0,5.2,0,3.5,-1
12.62,0,0.7,0,4.5,1,-0.5,-6.5
15.79,0,2.4,0,2,1,-2,-6
12.29,0,0,0,1.9,1,-3,-8.5
8.83,0,2.3,0,3,1,-4,-11
12.83,0,1.5,0,7.6,1,-3.5,-3.2
10.29,0,0.2,0,8.3,0,2.9,3.8
6.67,4,0,0,8.6,0,6.4,3.4
9.21,4,0,0,7.6,0,5.8,3.2
16.21,0,1.4,0,9.5,0,5.5,3.5
6.13,4,0,0,7.8,0,1.8,-4
1.63,0,0.4,0,5.4,1,-5.8,-10.8
8.04,0,9.5,0,8.1,1,-4,-6.2
10.34,0,0,0,7.2,2,5,4.5
10.58,0,1.6,0,11.9,0,3.6,-2
14.88,0,0.9,0,12.9,0,4.6,?
18.41,0,6.6,0,14.3,0,7.3,6.1
18.88,0,1.6,0,12.7,0,10.1,6.5
14.17,0,2.3,0,10.6,0,6.5,2.6
19.25,4,0,0,8.3,0,6.2,2.3
10.08,0,1.4,0,10.4,0,3.4,2
16.13,0,0.1,0,11.4,0,4,?
16.25,4,0,0,5.6,0,1.8,-1.8
10.63,4,0,0,5.6,0,1.6,-3
14.58,0,4.1,0,7.2,0,2.8,0.6
11.75,0,7.9,0,9.5,0,1.5,-2
18.16,0,1,0,8.3,0,2.8,2.6
12.67,0,4.9,0,7.8,0,2.5,-6.5
17,0,0.4,0,7.6,0,2.4,-1.7
7.71,0,12,0,7.2,1,-0.9,-5.2
9.75,0,0.5,0,6.8,0,0.3,-0.5
9.87,0,0.9,0,4.7,0,1.5,-2
7.12,0,2.1,0,4.5,1,-1,-7
18,0,27.8,0,6,1,-1,-2.6
14.88,0,0,0,4.9,0,2.4,1.1
10.96,0,0.3,0,3,1,-2.1,-9.6
4.42,0,1,0,3.4,1,-0.6,-1.4
10,0,3.1,0,8.2,0,0.6,-0.5
10,0,2.8,0,12.4,0,2.7,-1.9
22.04,0,2.5,0,13.8,0,3,?
19.41,0,7.9,0,11.6,0,7.4,4
15.54,0,0.6,0,12.6,0,6.6,4.5
20.12,0,1.4,0,10.8,0,5.5,2
16.42,0,0.3,0,11.5,0,5,6
8.08,4,0,0,10.4,0,8.8,3.2
3.46,0,0.1,0,9.8,0,1.6,-2.2
0.46,0,0,0,8.4,0,4,-0.6
0.54,0,0,0,8.3,0,5.2,3
8.75,0,0,0,8,0,4.5,1
13.04,0,0,0,8,0,2.7,-3
19.79,0,0,0,9.5,0,4.5,4
14.5,0,0,0,9.2,0,7.1,3.9
12.29,0,1.9,0,10.5,0,6,2.8
8.75,0,0,0,7.3,0,0,-6.4
17.62,0,0.3,0,12.6,0,1.4,-0.7
16.92,0,0.8,0,13.6,0,6.5,5
16,0,1.9,0,11.8,0,10.9,9.4
15.59,0,0.7,0,8,0,2.5,-1.1
13.46,0,0,0,6.7,0,2.3,-1
9.29,0,0.2,0,7.4,1,-0.4,-6.6
15.04,0,1.5,0,8.5,1,-2.1,-8.6
6.67,4,0,0,4.2,0,0.1,-3
8.71,0,0.9,0,1.8,1,-5,-12
5.63,4,0,0,4.4,1,-3,-3.8
1.75,4,0,0,5,1,-2,-6
3.88,0,10,0,5.6,1,-2.8,-5.8
10.04,4,0,0,5.8,0,0,-0.2
14.71,0,4.9,0,5.8,0,4.5,4
6.42,0,0.3,0,7.5,0,4,3
9.92,0,0.1,0,7.8,0,1.5,-2
14.71,0,0,0,6,0,4,2.3
5.71,0,0,0,6.7,0,1.5,-1.5
6.17,0,0.7,0,5.6,1,-1,-7.5
7.58,0,0,0,8.7,0,1.5,-1.2
3.63,0,0,0,7.3,1,-2.5,-8.2
3,0,0,0,8,1,-2,-3.3
2.37,0,0,0,7.4,1,-2,-6.9
12.12,0,0.7,0,5.4,1,-1.7,-4.6
14.92,0,0,0,4.7,0,1.7,-2.5
8.46,0,0.3,0,5.4,0,1.9,-2.9
8.29,0,0,0,3.6,1,-4,-10.9
9.87,4,0,0,4.4,1,-1.6,-8.7
4.83,4,0,0,6.4,1,-3.8,-10.5
6.21,0,0,0,6.5,0,1.5,-6
11.83,0,0,0,9.4,0,1,-7
5.54,0,0,0,8.6,0,1,-4.4
4.63,0,0,0,5.5,0,3,-0.2
7.08,0,0,0,10.3,1,-0.2,-4.2
7.54,0,0,0,10.5,0,0,-7
10.75,0,0,0,10.2,1,-0.6,-7.5
16.92,0,0,0,14,0,2.6,2
16.92,0,0,0,9.8,0,6,2.2
10.75,0,0,0,7,1,-0.3,-6.5
5.79,0,0,0,9.6,1,-1.5,-9
8.12,0,0,0,10.7,1,-0.5,-8
11.08,0,0,0,12,0,4.5,-1.6
11.34,0,0,0,11.5,0,7.8,5.3
6.25,0,0,0,9.7,0,6.3,4.9
15.71,0,2.7,0,10.5,0,6,1.5
13.04,0,1.9,0,8.9,0,4.2,-0.6
14.5,0,1.4,0,7.3,0,2.5,-1.1
19.95,0,2.3,0,12.5,0,1.6,-4.1
24.5,0,3.9,0,8.4,0,2,-1
21.09,0,1.2,0,9.1,0,2.6,-0.5
18.66,0,7.9,0,10.5,0,2.5,1
11.25,0,0.9,0,8,0,2.2,0
7.67,0,0.8,0,7.6,0,1,-3.5
13.29,0,0.8,0,13.7,0,1,-3.5
13.62,0,12.5,0,13.5,0,3.5,3
4,4,0,0,12.2,0,4,-0.8
13.67,0,5.5,0,11.8,0,3.8,-2
20.5,4,0,0,12.6,0,5,3.5
19.79,0,0,0,13.4,0,7.6,?
6.04,0,0,0,16,0,5.4,-1.2
6.38,0,0,0,11.1,0,7.5,4.5
8.5,0,0,0,12.5,0,0.2,-5.5
16.71,0,0,0,12.7,0,4.5,0.6
21.12,0,1.8,0,13,0,7.8,7.3
17,0,0.5,0,9.3,1,-1.8,-5.6
13.29,0,0.1,0,7.6,0,0,-3.5
6.58,0,0,0,6.8,1,-2.9,-8.5
10.08,0,0,0,9.1,1,-1.7,-7.8
9.33,0,0,0,11.2,0,0.5,-5
5.71,4,0,0,8.1,1,-0.1,-6
4.63,4,0,0,9.2,1,-5.5,-9.5
4.96,0,0,0,11.8,0,1.5,-7.2
4.83,0,0,0,12.8,0,0,-5.8
5.75,0,0,0,10.5,1,-0.8,-6.2
8.5,0,0,0,9.2,0,3.5,-2.4
7.38,0,0,0,9.4,1,-1.5,-6.5
11.75,4,0,0,9.5,0,4,-3.6
11.17,0,2,0,11.4,0,6,0.6
11,0,8.5,0,10.7,0,7.5,6.5
14.29,0,5.4,0,11.1,0,7.5,5.5
11.46,0,0,0,14.5,0,6,2
10.58,0,7.9,0,13.6,0,8.5,3.2
8.38,0,0.4,0,15.7,0,6,0.9
3.17,0,0.4,0,13.6,0,8.4,5.5
7.96,0,0,0,15.2,0,4.5,-1
7.58,0,0,0,16,0,9.3,3.1
6.17,0,0,0,14,0,5.1,-1.4
5.66,0,0,0,15.1,0,2,-4.9
12.62,0,0,0,15,0,2,1.4
8.17,0,3,0,14.8,0,10,7
9.29,0,5.3,0,13.1,0,7.5,1.9
4.17,0,15.3,0,10.6,0,2.4,1.8
6.21,0,0.1,0,9.8,0,6.8,6.5
3.88,4,0,0,13.2,0,2,-1.5
3.17,0,1.4,0,14.4,0,4.4,-1.8
6.96,0,0.9,0,12.5,0,7.4,7.5
3.63,0,3.2,0,9.4,0,4.5,0.5
6.92,0,1.7,0,11.4,0,1.4,-3
15.96,0,0.4,0,9,0,4.4,4
7.33,0,0.1,0,9,0,2.4,0.7
13.5,0,0,0,9,0,5.4,1.2
9.96,0,0.2,0,11.8,0,5.9,2
16.25,0,2.5,0,13.4,0,8,5.4
12,0,0.9,0,11,0,5,3.7
11.83,0,7.9,0,13,0,2.5,-3
5.58,0,1.9,0,14,0,3.5,0.1
6.92,0,0.5,0,14.8,0,7.7,3.1
16.58,0,0,0,17,0,9,9.5
8.79,0,0,0,14.1,0,7.6,3.8
4.46,0,1.1,0,13,0,3.9,-0.9
5.37,4,0,0,11.6,0,2,-0.5
3.33,0,0,0,13.5,0,0,-4.5
5.29,0,0,0,12.2,0,2,-1.8
3.92,4,0,0,12.4,0,2.2,-2
4.12,4,0,0,11,0,3.8,2.5
5.04,0,0,0,14.6,0,1.8,-4
10.08,0,5,0,16.2,0,5.5,1.2
3.46,0,1.3,0,13.2,0,10,10.6
3.67,0,5.3,0,15.5,0,8.4,?
3.29,0,0,0,15.4,0,9.5,6.6
3,0,0,0,19.1,0,5,3.8
4.25,0,0,0,19.3,0,11.6,9
4.63,0,6.3,0,20,0,6.5,3.2
3.04,0,1.1,0,17,0,11.6,12
4.96,0,0,0,18.4,0,7.2,3.5
4.54,0,0,0,16.6,0,9.9,9
3.29,0,0.7,0,19.5,0,9.6,9.5
7.83,0,0,0,15.9,0,10.5,9.5
6.13,0,0.2,0,17,0,7.8,3.4
11.08,0,0,0,16.6,0,6.2,1.9
6.5,0,1.3,0,14.8,0,9.1,7.9
3.54,0,1.6,0,16.3,0,9.3,7
2.96,0,0,0,20.2,0,4.5,1.6
1.87,0,0,0,21,0,8.8,6.2
4.67,0,0,0,20.5,0,10,6.5
3.67,0,0,0,19.8,0,9.9,7.5
3.33,0,0,0,20,0,10,7.4
5.33,0,0,0,22.4,0,8,5
3.42,0,0,0,21.2,0,10.5,7.5
3.13,0,0,0,20.8,0,7.8,7.5
5.13,0,0,0,21.6,0,9.9,7.5
5.96,0,0,0,19.4,0,11.8,8.5
5.41,0,3,0,16.5,0,10,6.4
9.38,0,6.6,0,15.4,0,7.6,4.9
10.41,0,5.6,0,16.4,0,8.4,6.6
6,0,12,0,15.7,0,11,10.2
13.75,0,1.2,0,16,0,9.4,8.5
8,0,1,0,17.8,0,8.5,5.4
11.75,0,2.5,0,19.2,0,12.6,11.5
7.12,0,11.8,0,17.2,0,11.2,9.3
5.37,0,1.5,0,17.5,0,10.5,10.5
8.21,0,0,0,14,0,10.5,9.6
9.13,0,0,0,20.9,0,9.7,7.9
12,0,0.5,0,23.4,0,13.2,12.5
2.71,0,5.4,0,17.6,0,13.5,10.2
12.38,0,1.6,0,15.4,0,11.4,11.2
15.67,4,0,0,16.4,0,9.2,8.4
7.96,0,0,0,16.2,0,9.4,5.8
3.13,4,0,0,16.8,0,9.2,5.5
2.42,0,0.1,0,17.6,0,9.5,6
4.12,0,0,0,18,0,11.4,10.2
3.79,0,0,0,18.4,0,8,4.5
3.46,0,2,0,19.3,0,9,4
10.17,0,0,0,17.3,0,10.4,7.5
6.67,0,0.2,0,18.7,0,12,7.2
5.25,0,0,0,15.6,0,10.3,9.2
8.08,0,0.1,0,15.6,0,6.6,4
12.12,0,0.1,0,17.5,0,12.5,12.2
11.08,0,4,0,18.4,0,8.6,5.5
10.04,0,0.1,0,16.4,0,9.9,10.1
4.58,0,0,0,18.9,0,8.4,5.1
2.46,0,0.1,0,18,0,10.2,6
5.37,0,0.3,0,19.5,0,12.1,9
4.46,0,0,0,22.5,0,15.5,12
2.83,0,0,0,20.5,0,14.4,11.3
8.87,4,0,0,19,0,11.5,8.2
7.04,0,0,0,19.2,0,10.2,6.8
2.42,0,0,0,18.4,0,7.6,3.2
2.25,0,0,0,19.2,0,13,12.8
4.54,0,0,0,19,0,8.6,4.2
2.13,0,0,0,21.4,0,9.4,4.8
3.04,0,0,0,20.2,0,7.8,4
5.96,0,0,0,17.6,0,9.6,6
2.96,0,0,0,18,0,11,6.5
2.37,0,0,0,20.5,0,6.7,2.6
3.63,0,0,0,19.7,2,9.5,?
2.58,0,0,0,21,0,8,5
2.42,0,0,0,21,0,9,5
2.71,0,0,0,20,0,8.2,4
6.13,0,0,0,20.5,0,12.6,10
7.04,0,0,0,18.7,0,13.3,9.5
7.87,0,0,0,21.5,0,10.2,6.1
8.83,0,0,0,19,0,10,4.8
7.38,0,0,0,19.6,0,11.1,5.9
2.83,0,0,0,19.9,0,8.5,5.1
5.29,0,0,0,23.1,0,9.4,4.7
5.96,0,15,0,20,0,10,5.8
13.33,0,7.8,0,19.8,0,13.4,14.2
10.37,0,7.1,0,19,0,13.2,13
6.46,0,4.7,0,17.8,0,8.8,4.5
4.88,0,9.8,0,16.4,0,7,3
7.41,0,3.1,0,18.7,0,9.8,8.8
9.33,0,20.3,0,18.4,0,6.6,4.5
10.46,0,4.3,0,19.8,0,9.5,8
10,0,0,0,22.6,0,13.5,13.5
6.38,0,0,0,22.3,0,15.3,13
6.08,0,2,0,23.5,0,13,10
4.46,0,0,0,20,0,13.8,12.2
8.46,0,0,0,18,0,9.8,9.8
7.25,0,0,0,18.5,0,14.3,14.2
7.46,0,0,0,16.3,0,13.1,11.6
6.25,0,0,0,18.6,0,10,7.5
5.13,0,0,0,16.4,0,10,7.6
6,0,0,0,16.6,0,13,11.7
8.54,0,2.1,0,18.5,0,7.4,4.2
8.42,0,0.2,0,18,0,6.6,2.1
4,0,3.2,0,17,0,7.7,3.6
6.42,0,0.2,0,18.2,0,10,8
7.38,0,2.9,0,16.8,0,8,3.3
5.5,0,1.9,0,19,0,10.4,8
10.41,0,0.9,0,21.5,0,11.5,6.5
5.75,4,0,0,19.2,0,6.4,0.4
7.38,0,10.6,0,17.6,0,5.2,0.4
10.13,0,11.8,0,17.5,0,14.2,13
13.42,0,5.1,0,20,0,14,13.2
4.92,0,0,0,23,0,14.2,13.8
3.46,0,0.1,0,18.5,0,10.5,1.5
2.46,0,3.7,0,18.5,0,8.5,3.6
1.42,0,1,0,15.6,0,10.8,3.5
11.04,0,0.4,0,15.4,0,10.8,11.5
14.96,0,0,0,15,0,12,9
10.79,0,0,0,16,0,7.5,4
4.17,0,0,0,16.1,0,8.3,3
5.13,0,1.2,0,18.8,0,7.5,1
13.29,0,19.1,0,15.3,0,12.5,10.5
18.75,0,11.9,0,14.6,0,11.6,10.8
13.59,0,0.1,0,15,0,11.1,10.4
8.29,0,5.7,0,18.5,0,11.1,9.4
14.37,0,1.9,0,17.6,0,10.5,10.5
8.96,0,0.9,0,16.4,0,10.5,8.9
8,0,4.6,0,16.9,0,9.9,7
9.67,0,1.5,0,16.9,0,9.1,4.3
16.92,0,4.6,0,15.8,0,11.5,10.1
17.33,0,8,4,?,4,?,?
13.54,0,0.5,4,?,4,?,?
12.83,0,0.4,0,15.6,0,10,7
17.33,0,4.1,0,16.7,0,12.5,11
14,0,0.1,0,18.1,0,13.8,12.6
5.46,0,0,0,20,0,15,14.5
4.79,0,0,0,15.5,0,9.5,3.5
2.04,0,0,0,18.4,0,12.3,8
4.46,0,0,0,15.4,0,9.5,2.8
1.75,0,0,0,15.5,0,5.7,1.1
3.21,0,3.3,0,14.8,0,4.7,-0.9
8.17,0,3.4,0,17.2,0,8.3,5.4
12.58,0,0,0,17.4,0,11.4,8.1
14.42,0,1.5,0,19.4,0,13.1,8.4
20.41,0,2,0,16,0,11.5,8.1
16.46,0,1.1,0,15.5,0,10.9,7.8
9.71,0,1,0,14.5,0,8,4.2
11.08,0,1,0,13.6,0,7.4,2.6
12.08,0,0.3,0,13.2,0,6.4,2
7.62,0,3.4,0,13.6,0,9,6.4
15.59,0,0.6,0,15.5,0,10.5,6.2
13.88,0,9.6,0,16.5,0,11.4,11.8
7.5,0,0,0,16.8,0,13.2,6.2
3.04,0,0,0,15.2,0,7.7,1.5
1.21,0,0,0,14.6,0,9.8,3.6
8.96,0,0,0,15.6,0,4,-1.4
6.04,0,0,0,13,0,12,8.5
1.13,0,0,0,12.6,0,7.6,0.6
3.54,0,0.3,0,15.6,0,8.9,5.2
4.63,0,1.7,0,15.3,0,10,7.3
9.29,0,0.7,0,16.5,0,11.4,3.3
9.04,0,0.2,0,15.1,0,9.1,5
6.42,0,9.9,0,16.7,0,10.5,8.5
3.25,0,9.4,0,13.5,0,11,5.8
8.92,0,28,0,13.9,0,8.5,5
20.33,0,1.1,0,7.7,0,6.9,5.7
9.59,0,0,0,7.4,0,1.3,-3
6.38,0,0,0,9.9,1,-1.1,-9.9
15.12,0,0,0,10.6,0,0.8,?
16.75,4,0,0,9.4,0,7.7,5
17.67,4,0,0,10,0,7.5,6.4
9.71,0,4.3,0,8.2,0,7.8,5.5
9.87,0,2.7,0,10.8,1,-1.4,-5.8
17.96,0,0.6,0,11.4,0,6.4,5.4
7.38,0,1.2,0,13.2,0,2.4,-2
17.75,0,0,0,13,0,9,9.4
16.33,0,0,0,9.7,0,9.4,7
14.12,0,0,0,9.8,0,8.2,4.5
12.58,0,0,0,8.6,0,5.6,2.5
4.04,0,0,0,7.7,0,3.3,-3.6
3.83,0,0,0,8.1,1,-2.5,-8.3
1.54,0,0,0,7.5,0,2.4,2.1
9.08,0,2.2,0,10.6,0,2.4,-0.4
11.96,0,0.4,0,15.4,0,7.3,3.9
10.88,0,5,0,14.5,0,10,9
10.08,0,4.9,0,13,0,10.3,8.3
12.38,0,1,0,11.8,0,9.4,4.8
11.83,0,0.2,0,14.3,0,6,2.3
14.09,0,0,0,15,0,6,?
4.04,0,3.1,0,10.6,0,7.6,7.6
5.5,0,13.9,0,11.5,0,6.9,3.6
5.09,0,0.4,0,11.7,0,9.5,9
10.92,0,0.3,0,10.1,0,9.9,8.9
8.67,0,3,0,9.4,0,6.2,4.2
12.42,0,0.8,0,12,0,5.8,4.4
10.04,0,0.1,0,12.2,0,9.2,9.5
11.63,0,3.2,0,13,0,10.8,7.5
1.63,0,3.6,0,11,0,7.5,4
8.29,0,0,0,12,0,5,-1.2
8.96,0,0,0,9.2,0,8,6.5
6.46,0,0,0,7.8,0,6.8,5
5.83,0,0.6,0,7.8,0,6.4,2
10.63,0,6,0,6.8,0,6.1,2.4
6.71,0,0,0,5.9,0,5.2,4.4
2.29,0,0,0,6.4,0,0.6,-3.9
7.5,0,1.2,0,10.8,0,0.7,-2.6
12.04,0,0,0,9.6,0,6.2,?
1.96,0,3.1,0,8,1,-2.5,-7.8
10.29,0,0.1,0,5,1,-1,-2.2
4.5,0,23.8,0,6.2,1,-1.2,-5.8
20.88,0,11.8,0,6.8,1,-1,0
17.37,0,4.7,0,6.4,0,5,4.3
6.87,0,2.3,0,10.6,0,1,-1.2
7.5,0,0.6,0,10.8,0,1.4,1.6
9.42,0,3.4,0,12.4,1,-1.8,-6.4
24.62,0,1.8,0,11,0,4.8,5
9.25,0,1.9,0,10,0,4.5,0.5
9.42,0,40.7,0,6.5,0,3.5,-1.5
9.59,0,0,0,6.5,0,3.2,0.8
7.83,4,0,0,2.8,1,-0.6,-5.5
9.87,0,0,0,3.5,1,-1,-7
10.46,0,0,0,2.5,1,-1,-4.5
10.83,0,0,0,4.2,1,-2,-7.5
7.58,0,0.5,0,4.9,1,-1.1,-6.4
6.83,0,0,0,5.9,1,-1,-3.4
8.5,0,0,0,6.6,1,-0.9,-6.5
7.75,0,0.2,0,8.5,0,4.4,2.5
7.96,0,0,0,7.9,0,4,-1.5
11.25,0,0.2,0,8.4,0,4.5,-0.5
7.67,0,0,0,4.1,1,-0.6,-4.4
10.63,0,10.8,0,4.6,1,-6,-10.8
